InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540848,1,12/01/11 09:26,1.66,,United Kingdom
540848,1,12/01/11 09:26,1.66,,United Kingdom
540848,1,12/01/11 09:26,1.66,,United Kingdom
540848,3,12/01/11 09:26,1.66,,United Kingdom
540848,1,12/01/11 09:26,1.66,,United Kingdom
540848,1,12/01/11 09:26,1.66,,United Kingdom
540848,3,12/01/11 09:26,3.36,,United Kingdom
540849,4,12/01/11 09:33,5.95,14270,United Kingdom
540849,1,12/01/11 09:33,9.95,14270,United Kingdom
540849,4,12/01/11 09:33,7.95,14270,United Kingdom
540849,24,12/01/11 09:33,0.55,14270,United Kingdom
540849,24,12/01/11 09:33,0.55,14270,United Kingdom
540849,2,12/01/11 09:33,8.5,14270,United Kingdom
540849,2,12/01/11 09:33,8.5,14270,United Kingdom
540849,2,12/01/11 09:33,9.95,14270,United Kingdom
540849,8,12/01/11 09:33,1.65,14270,United Kingdom
540849,8,12/01/11 09:33,1.65,14270,United Kingdom
540849,12,12/01/11 09:33,0.85,14270,United Kingdom
540849,12,12/01/11 09:33,0.85,14270,United Kingdom
540849,3,12/01/11 09:33,5.95,14270,United Kingdom
540849,3,12/01/11 09:33,5.95,14270,United Kingdom
540849,3,12/01/11 09:33,9.95,14270,United Kingdom
540849,12,12/01/11 09:33,1.25,14270,United Kingdom
540849,12,12/01/11 09:33,0.85,14270,United Kingdom
540849,6,12/01/11 09:33,2.95,14270,United Kingdom
540849,6,12/01/11 09:33,2.95,14270,United Kingdom
540849,4,12/01/11 09:33,3.75,14270,United Kingdom
540849,3,12/01/11 09:33,4.95,14270,United Kingdom
540849,6,12/01/11 09:33,4.25,14270,United Kingdom
540849,3,12/01/11 09:33,4.95,14270,United Kingdom
540849,12,12/01/11 09:33,1.25,14270,United Kingdom
540849,2,12/01/11 09:33,12.75,14270,United Kingdom
540849,6,12/01/11 09:33,2.95,14270,United Kingdom
540849,6,12/01/11 09:33,2.95,14270,United Kingdom
540849,4,12/01/11 09:33,3.75,14270,United Kingdom
540849,3,12/01/11 09:33,4.25,14270,United Kingdom
C540850,-1,12/01/11 09:41,1.25,12665,Germany
540851,1,12/01/11 09:43,12.75,12523,France
540851,3,12/01/11 09:43,4.95,12523,France
540851,12,12/01/11 09:43,1.45,12523,France
540851,2,12/01/11 09:43,8.5,12523,France
540851,1,12/01/11 09:43,10.95,12523,France
540851,12,12/01/11 09:43,1.25,12523,France
540851,12,12/01/11 09:43,1.25,12523,France
C540852,-12,12/01/11 09:48,34.95,15197,United Kingdom
C540853,-1,12/01/11 09:52,9.95,12413,France
C540854,-1,12/01/11 09:54,12.75,,United Kingdom
540855,12,12/01/11 10:14,0.55,16353,United Kingdom
540855,36,12/01/11 10:14,1.25,16353,United Kingdom
540855,30,12/01/11 10:14,0.42,16353,United Kingdom
540855,12,12/01/11 10:14,2.1,16353,United Kingdom
540855,12,12/01/11 10:14,2.1,16353,United Kingdom
540855,20,12/01/11 10:14,1.25,16353,United Kingdom
540855,72,12/01/11 10:14,4.25,16353,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,2,12/01/11 10:16,8.5,16655,United Kingdom
540856,2,12/01/11 10:16,8.5,16655,United Kingdom
540856,2,12/01/11 10:16,8.5,16655,United Kingdom
540856,12,12/01/11 10:16,2.95,16655,United Kingdom
540856,12,12/01/11 10:16,1.65,16655,United Kingdom
540856,6,12/01/11 10:16,2.1,16655,United Kingdom
540856,16,12/01/11 10:16,3.75,16655,United Kingdom
540856,4,12/01/11 10:16,4.65,16655,United Kingdom
540856,48,12/01/11 10:16,0.42,16655,United Kingdom
540856,4,12/01/11 10:16,3.75,16655,United Kingdom
540856,4,12/01/11 10:16,3.75,16655,United Kingdom
540856,4,12/01/11 10:16,3.75,16655,United Kingdom
540856,6,12/01/11 10:16,2.95,16655,United Kingdom
540856,6,12/01/11 10:16,2.55,16655,United Kingdom
540856,12,12/01/11 10:16,1.65,16655,United Kingdom
540856,12,12/01/11 10:16,1.65,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,4,12/01/11 10:16,3.95,16655,United Kingdom
540856,4,12/01/11 10:16,3.95,16655,United Kingdom
540856,12,12/01/11 10:16,0.42,16655,United Kingdom
540856,6,12/01/11 10:16,2.55,16655,United Kingdom
540856,6,12/01/11 10:16,2.1,16655,United Kingdom
540856,6,12/01/11 10:16,2.55,16655,United Kingdom
540856,2,12/01/11 10:16,5.95,16655,United Kingdom
540856,12,12/01/11 10:16,1.45,16655,United Kingdom
540856,4,12/01/11 10:16,14.95,16655,United Kingdom
540856,4,12/01/11 10:16,14.95,16655,United Kingdom
540856,1,12/01/11 10:16,16.95,16655,United Kingdom
540856,4,12/01/11 10:16,14.95,16655,United Kingdom
540856,24,12/01/11 10:16,0.55,16655,United Kingdom
540856,24,12/01/11 10:16,0.55,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540856,12,12/01/11 10:16,2.1,16655,United Kingdom
540856,12,12/01/11 10:16,1.25,16655,United Kingdom
540857,12,12/01/11 10:20,1.25,16779,United Kingdom
540857,10,12/01/11 10:20,1.95,16779,United Kingdom
540857,24,12/01/11 10:20,4.25,16779,United Kingdom
540857,24,12/01/11 10:20,3.25,16779,United Kingdom
540857,48,12/01/11 10:20,1.45,16779,United Kingdom
540857,10,12/01/11 10:20,1.25,16779,United Kingdom
540857,12,12/01/11 10:20,1.45,16779,United Kingdom
540858,36,12/01/11 10:49,1.25,16359,United Kingdom
540858,1,12/01/11 10:49,16.95,16359,United Kingdom
540858,1,12/01/11 10:49,12.75,16359,United Kingdom
540858,6,12/01/11 10:49,2.95,16359,United Kingdom
540859,8,12/01/11 10:58,0.85,17965,United Kingdom
540859,4,12/01/11 10:58,2.1,17965,United Kingdom
540859,2,12/01/11 10:58,3.75,17965,United Kingdom
540859,4,12/01/11 10:58,1.25,17965,United Kingdom
540859,10,12/01/11 10:58,0.42,17965,United Kingdom
540859,4,12/01/11 10:58,1.25,17965,United Kingdom
540859,6,12/01/11 10:58,1.25,17965,United Kingdom
540859,1,12/01/11 10:58,6.75,17965,United Kingdom
540859,2,12/01/11 10:58,2.95,17965,United Kingdom
540859,2,12/01/11 10:58,2.95,17965,United Kingdom
540859,3,12/01/11 10:58,1.65,17965,United Kingdom
540859,3,12/01/11 10:58,2.95,17965,United Kingdom
540859,1,12/01/11 10:58,3.75,17965,United Kingdom
540859,1,12/01/11 10:58,2.95,17965,United Kingdom
540859,1,12/01/11 10:58,3.75,17965,United Kingdom
540859,1,12/01/11 10:58,3.75,17965,United Kingdom
540859,1,12/01/11 10:58,3.75,17965,United Kingdom
540859,6,12/01/11 10:58,2.95,17965,United Kingdom
540859,3,12/01/11 10:58,1.65,17965,United Kingdom
540859,3,12/01/11 10:58,1.65,17965,United Kingdom
540859,3,12/01/11 10:58,2.1,17965,United Kingdom
540859,4,12/01/11 10:58,1.65,17965,United Kingdom
540859,2,12/01/11 10:58,5.95,17965,United Kingdom
540859,1,12/01/11 10:58,12.75,17965,United Kingdom
540859,1,12/01/11 10:58,4.95,17965,United Kingdom
540859,4,12/01/11 10:58,1.25,17965,United Kingdom
540859,3,12/01/11 10:58,1.25,17965,United Kingdom
540859,3,12/01/11 10:58,2.55,17965,United Kingdom
540859,3,12/01/11 10:58,2.55,17965,United Kingdom
540859,3,12/01/11 10:58,2.95,17965,United Kingdom
540859,6,12/01/11 10:58,2.55,17965,United Kingdom
540859,3,12/01/11 10:58,2.95,17965,United Kingdom
540859,3,12/01/11 10:58,2.95,17965,United Kingdom
540859,3,12/01/11 10:58,2.95,17965,United Kingdom
540859,5,12/01/11 10:58,2.1,17965,United Kingdom
540859,6,12/01/11 10:58,1.45,17965,United Kingdom
540859,6,12/01/11 10:58,2.12,17965,United Kingdom
540859,3,12/01/11 10:58,3.75,17965,United Kingdom
540859,8,12/01/11 10:58,0.85,17965,United Kingdom
540859,1,12/01/11 10:58,6.95,17965,United Kingdom
540859,1,12/01/11 10:58,3.95,17965,United Kingdom
540859,1,12/01/11 10:58,4.95,17965,United Kingdom
540859,6,12/01/11 10:58,2.55,17965,United Kingdom
540859,6,12/01/11 10:58,1.95,17965,United Kingdom
540859,6,12/01/11 10:58,2.1,17965,United Kingdom
540859,2,12/01/11 10:58,2.95,17965,United Kingdom
540859,6,12/01/11 10:58,2.95,17965,United Kingdom
540859,6,12/01/11 10:58,2.95,17965,United Kingdom
540859,6,12/01/11 10:58,1.65,17965,United Kingdom
540859,1,12/01/11 10:58,8.5,17965,United Kingdom
540859,1,12/01/11 10:58,8.5,17965,United Kingdom
540859,2,12/01/11 10:58,12.75,17965,United Kingdom
C540860,-1,12/01/11 11:04,8.95,15953,United Kingdom
C540860,-1,12/01/11 11:04,9.95,15953,United Kingdom
540862,12,12/01/11 11:18,1.65,15953,United Kingdom
540862,12,12/01/11 11:18,1.25,15953,United Kingdom
540862,12,12/01/11 11:18,1.65,15953,United Kingdom
540862,24,12/01/11 11:18,0.85,15953,United Kingdom
540862,24,12/01/11 11:18,0.85,15953,United Kingdom
540862,24,12/01/11 11:18,0.85,15953,United Kingdom
540862,1,12/01/11 11:18,1.65,15953,United Kingdom
540862,2,12/01/11 11:18,1.65,15953,United Kingdom
540862,32,12/01/11 11:18,2.55,15953,United Kingdom
540866,16,12/01/11 11:21,1.25,17324,United Kingdom
540866,16,12/01/11 11:21,1.69,17324,United Kingdom
540866,32,12/01/11 11:21,1.25,17324,United Kingdom
540866,32,12/01/11 11:21,1.25,17324,United Kingdom
540866,96,12/01/11 11:21,0.72,17324,United Kingdom
540866,96,12/01/11 11:21,0.72,17324,United Kingdom
540866,96,12/01/11 11:21,1.45,17324,United Kingdom
540866,96,12/01/11 11:21,1.45,17324,United Kingdom
540866,25,12/01/11 11:21,0.42,17324,United Kingdom
540866,25,12/01/11 11:21,0.42,17324,United Kingdom
540866,25,12/01/11 11:21,0.42,17324,United Kingdom
C540895,-1,12/01/11 11:45,9.95,17095,United Kingdom
540900,4,12/01/11 11:46,3.95,12712,Germany
540900,3,12/01/11 11:46,5.95,12712,Germany
540900,16,12/01/11 11:46,2.95,12712,Germany
540900,3,12/01/11 11:46,4.95,12712,Germany
540900,24,12/01/11 11:46,0.55,12712,Germany
540900,12,12/01/11 11:46,1.25,12712,Germany
540900,12,12/01/11 11:46,2.55,12712,Germany
540900,12,12/01/11 11:46,2.95,12712,Germany
540900,3,12/01/11 11:46,4.95,12712,Germany
540900,6,12/01/11 11:46,1.65,12712,Germany
540900,2,12/01/11 11:46,18,12712,Germany
540906,12,12/01/11 11:51,4.65,16701,United Kingdom
540906,48,12/01/11 11:51,1.06,16701,United Kingdom
540906,72,12/01/11 11:51,0.72,16701,United Kingdom
540906,32,12/01/11 11:51,2.55,16701,United Kingdom
540906,120,12/01/11 11:51,0.42,16701,United Kingdom
540906,36,12/01/11 11:51,0.85,16701,United Kingdom
540906,4,12/01/11 11:51,3.75,16701,United Kingdom
540906,4,12/01/11 11:51,3.75,16701,United Kingdom
540906,4,12/01/11 11:51,3.75,16701,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,12,12/01/11 11:52,2.95,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,25,12/01/11 11:52,0.42,13488,United Kingdom
540907,6,12/01/11 11:52,1.65,13488,United Kingdom
540907,6,12/01/11 11:52,1.65,13488,United Kingdom
540907,24,12/01/11 11:52,1.25,13488,United Kingdom
540907,10,12/01/11 11:52,1.95,13488,United Kingdom
540907,10,12/01/11 11:52,1.65,13488,United Kingdom
540907,10,12/01/11 11:52,0.85,13488,United Kingdom
540907,10,12/01/11 11:52,1.65,13488,United Kingdom
540907,48,12/01/11 11:52,0.29,13488,United Kingdom
540907,3,12/01/11 11:52,4.95,13488,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,24,12/01/11 11:52,0.42,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,12,12/01/11 11:52,0.42,13488,United Kingdom
540907,10,12/01/11 11:52,1.65,13488,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,6,12/01/11 11:52,2.95,13488,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,12,12/01/11 11:52,1.45,13488,United Kingdom
540907,6,12/01/11 11:52,4.25,13488,United Kingdom
540907,3,12/01/11 11:52,4.95,13488,United Kingdom
540907,4,12/01/11 11:52,3.95,13488,United Kingdom
540907,6,12/01/11 11:52,3.75,13488,United Kingdom
540907,6,12/01/11 11:52,3.75,13488,United Kingdom
540907,6,12/01/11 11:52,3.75,13488,United Kingdom
540907,6,12/01/11 11:52,2.95,13488,United Kingdom
540907,6,12/01/11 11:52,2.95,13488,United Kingdom
540907,6,12/01/11 11:52,12.75,13488,United Kingdom
540907,6,12/01/11 11:52,2.1,13488,United Kingdom
540907,6,12/01/11 11:52,2.1,13488,United Kingdom
540907,36,12/01/11 11:52,1.45,13488,United Kingdom
540907,36,12/01/11 11:52,1.45,13488,United Kingdom
540907,24,12/01/11 11:52,0.55,13488,United Kingdom
540907,24,12/01/11 11:52,0.55,13488,United Kingdom
540907,12,12/01/11 11:52,1.45,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,4,12/01/11 11:52,3.75,13488,United Kingdom
540907,4,12/01/11 11:52,4.25,13488,United Kingdom
540907,2,12/01/11 11:52,8.5,13488,United Kingdom
540907,2,12/01/11 11:52,8.5,13488,United Kingdom
540907,12,12/01/11 11:52,2.1,13488,United Kingdom
540907,24,12/01/11 11:52,0.85,13488,United Kingdom
540907,12,12/01/11 11:52,0.85,13488,United Kingdom
540907,12,12/01/11 11:52,0.95,13488,United Kingdom
540907,12,12/01/11 11:52,2.95,13488,United Kingdom
540907,24,12/01/11 11:52,0.65,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,2,12/01/11 11:52,9.95,13488,United Kingdom
540907,2,12/01/11 11:52,14.95,13488,United Kingdom
540907,2,12/01/11 11:52,14.95,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,24,12/01/11 11:52,1.25,13488,United Kingdom
540907,24,12/01/11 11:52,0.65,13488,United Kingdom
540907,12,12/01/11 11:52,1.25,13488,United Kingdom
540907,2,12/01/11 11:52,12.75,13488,United Kingdom
540907,4,12/01/11 11:52,4.25,13488,United Kingdom
540907,1,12/01/11 11:52,49.95,13488,United Kingdom
540907,2,12/01/11 11:52,6.75,13488,United Kingdom
540907,3,12/01/11 11:52,5.95,13488,United Kingdom
540907,3,12/01/11 11:52,5.95,13488,United Kingdom
540908,48,12/01/11 11:53,3.39,12980,United Kingdom
540908,16,12/01/11 11:53,34.95,12980,United Kingdom
540915,12,12/01/11 12:00,1.95,13267,United Kingdom
540915,12,12/01/11 12:00,1.49,13267,United Kingdom
540915,8,12/01/11 12:00,2.95,13267,United Kingdom
540915,8,12/01/11 12:00,4.95,13267,United Kingdom
540915,8,12/01/11 12:00,2.1,13267,United Kingdom
540915,6,12/01/11 12:00,2.95,13267,United Kingdom
540915,6,12/01/11 12:00,2.95,13267,United Kingdom
540915,12,12/01/11 12:00,1.25,13267,United Kingdom
540915,12,12/01/11 12:00,1.25,13267,United Kingdom
540915,4,12/01/11 12:00,3.75,13267,United Kingdom
540915,4,12/01/11 12:00,3.75,13267,United Kingdom
540915,4,12/01/11 12:00,3.75,13267,United Kingdom
540915,12,12/01/11 12:00,1.25,13267,United Kingdom
540915,4,12/01/11 12:00,4.65,13267,United Kingdom
540915,3,12/01/11 12:00,6.45,13267,United Kingdom
540915,16,12/01/11 12:00,1.69,13267,United Kingdom
C540937,-1,12/01/11 12:09,7.06,14748,United Kingdom
C540937,-24,12/01/11 12:09,2.55,14748,United Kingdom
C540937,-6,12/01/11 12:09,5.95,14748,United Kingdom
540939,1,12/01/11 12:10,2.1,15061,United Kingdom
540939,1,12/01/11 12:10,0.36,15061,United Kingdom
C540938,-48,12/01/11 12:10,0.85,15061,United Kingdom
540940,1,12/01/11 12:12,14.95,18109,United Kingdom
540940,5,12/01/11 12:12,1.65,18109,United Kingdom
540940,1,12/01/11 12:12,2.95,18109,United Kingdom
540940,2,12/01/11 12:12,5.95,18109,United Kingdom
540940,1,12/01/11 12:12,12.75,18109,United Kingdom
540940,5,12/01/11 12:12,2.95,18109,United Kingdom
540940,1,12/01/11 12:12,12.75,18109,United Kingdom
540940,3,12/01/11 12:12,2.1,18109,United Kingdom
540940,2,12/01/11 12:12,1.49,18109,United Kingdom
540940,1,12/01/11 12:12,24.95,18109,United Kingdom
540940,1,12/01/11 12:12,14.95,18109,United Kingdom
540940,8,12/01/11 12:12,7.65,18109,United Kingdom
540940,2,12/01/11 12:12,12.75,18109,United Kingdom
C540942,-2,12/01/11 12:30,10.95,13113,United Kingdom
C540942,-1,12/01/11 12:30,1.49,13113,United Kingdom
C540942,-3,12/01/11 12:30,10.95,13113,United Kingdom
540943,2,12/01/11 12:31,16.95,17841,United Kingdom
540943,4,12/01/11 12:31,1.25,17841,United Kingdom
540943,1,12/01/11 12:31,1.25,17841,United Kingdom
540943,1,12/01/11 12:31,3.75,17841,United Kingdom
540943,25,12/01/11 12:31,0.42,17841,United Kingdom
540943,1,12/01/11 12:31,2.1,17841,United Kingdom
540943,1,12/01/11 12:31,2.1,17841,United Kingdom
540943,1,12/01/11 12:31,2.95,17841,United Kingdom
540943,1,12/01/11 12:31,1.25,17841,United Kingdom
540943,3,12/01/11 12:31,1.25,17841,United Kingdom
540943,2,12/01/11 12:31,1.25,17841,United Kingdom
540943,1,12/01/11 12:31,6.75,17841,United Kingdom
540943,1,12/01/11 12:31,2.95,17841,United Kingdom
540943,2,12/01/11 12:31,2.95,17841,United Kingdom
540943,1,12/01/11 12:31,5.45,17841,United Kingdom
540943,1,12/01/11 12:31,2.1,17841,United Kingdom
540943,1,12/01/11 12:31,2.95,17841,United Kingdom
540943,1,12/01/11 12:31,2.95,17841,United Kingdom
540943,1,12/01/11 12:31,2.95,17841,United Kingdom
540943,2,12/01/11 12:31,14.95,17841,United Kingdom
540943,1,12/01/11 12:31,6.45,17841,United Kingdom
540943,2,12/01/11 12:31,3.95,17841,United Kingdom
540943,1,12/01/11 12:31,3.95,17841,United Kingdom
540943,3,12/01/11 12:31,1.65,17841,United Kingdom
540943,5,12/01/11 12:31,1.65,17841,United Kingdom
540943,2,12/01/11 12:31,3.75,17841,United Kingdom
540943,1,12/01/11 12:31,1.25,17841,United Kingdom
540943,5,12/01/11 12:31,1.25,17841,United Kingdom
540943,1,12/01/11 12:31,5.95,17841,United Kingdom
540943,24,12/01/11 12:31,0.12,17841,United Kingdom
540943,1,12/01/11 12:31,14.95,17841,United Kingdom
540943,3,12/01/11 12:31,0.85,17841,United Kingdom
540943,2,12/01/11 12:31,0.85,17841,United Kingdom
540943,3,12/01/11 12:31,4.95,17841,United Kingdom
C540944,-1,12/01/11 12:40,5.95,16554,United Kingdom
540945,1,12/01/11 12:41,0.85,16554,United Kingdom
540946,8,12/01/11 12:43,1.25,12359,Cyprus
540946,8,12/01/11 12:43,1.25,12359,Cyprus
540946,1,12/01/11 12:43,125,12359,Cyprus
540946,3,12/01/11 12:43,4.95,12359,Cyprus
540946,3,12/01/11 12:43,4.95,12359,Cyprus
540946,6,12/01/11 12:43,2.95,12359,Cyprus
540946,12,12/01/11 12:43,5.55,12359,Cyprus
540946,6,12/01/11 12:43,12.75,12359,Cyprus
540946,8,12/01/11 12:43,1.95,12359,Cyprus
540946,20,12/01/11 12:43,0.42,12359,Cyprus
540946,12,12/01/11 12:43,1.25,12359,Cyprus
540946,20,12/01/11 12:43,0.42,12359,Cyprus
540946,8,12/01/11 12:43,1.95,12359,Cyprus
540946,8,12/01/11 12:43,1.95,12359,Cyprus
540946,20,12/01/11 12:43,0.42,12359,Cyprus
540946,1,12/01/11 12:43,125,12359,Cyprus
540947,18,12/01/11 12:43,4.25,15939,United Kingdom
540947,48,12/01/11 12:43,2.55,15939,United Kingdom
540947,24,12/01/11 12:43,1.69,15939,United Kingdom
540947,72,12/01/11 12:43,1.06,15939,United Kingdom
540947,72,12/01/11 12:43,1.06,15939,United Kingdom
540947,72,12/01/11 12:43,1.06,15939,United Kingdom
540947,24,12/01/11 12:43,0.42,15939,United Kingdom
540947,24,12/01/11 12:43,0.42,15939,United Kingdom
540947,40,12/01/11 12:43,2.55,15939,United Kingdom
540947,24,12/01/11 12:43,1.45,15939,United Kingdom
540947,72,12/01/11 12:43,1.69,15939,United Kingdom
C540948,-2,12/01/11 12:47,8.5,13093,United Kingdom
C540948,-4,12/01/11 12:47,4.95,13093,United Kingdom
C540948,-1,12/01/11 12:47,2.95,13093,United Kingdom
C540948,-2,12/01/11 12:47,2.95,13093,United Kingdom
C540949,-2,12/01/11 12:49,0.85,13093,United Kingdom
C540949,-2,12/01/11 12:49,0.85,13093,United Kingdom
C540950,-1,12/01/11 12:51,4.25,18226,United Kingdom
540951,16,12/01/11 13:10,10.95,13113,United Kingdom
540951,12,12/01/11 13:10,8.5,13113,United Kingdom
540951,12,12/01/11 13:10,8.95,13113,United Kingdom
540951,10,12/01/11 13:10,1.49,13113,United Kingdom
540951,10,12/01/11 13:10,1.49,13113,United Kingdom
540951,15,12/01/11 13:10,4.65,13113,United Kingdom
540951,1,12/01/11 13:10,4.95,13113,United Kingdom
540951,15,12/01/11 13:10,1.65,13113,United Kingdom
540951,20,12/01/11 13:10,0.85,13113,United Kingdom
540951,5,12/01/11 13:10,1.95,13113,United Kingdom
540951,16,12/01/11 13:10,8.5,13113,United Kingdom
C540952,-1,12/01/11 13:12,2.55,14606,United Kingdom
540953,3,12/01/11 13:16,4.95,14587,United Kingdom
540953,2,12/01/11 13:16,1.65,14587,United Kingdom
540953,1,12/01/11 13:16,5.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.49,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,2,12/01/11 13:16,3.75,14587,United Kingdom
540953,2,12/01/11 13:16,6.45,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,4.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,4,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,6,12/01/11 13:16,0.21,14587,United Kingdom
540953,2,12/01/11 13:16,0.42,14587,United Kingdom
540953,2,12/01/11 13:16,0.29,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,2,12/01/11 13:16,0.29,14587,United Kingdom
540953,1,12/01/11 13:16,2.55,14587,United Kingdom
540953,2,12/01/11 13:16,0.29,14587,United Kingdom
540953,1,12/01/11 13:16,2.55,14587,United Kingdom
540953,2,12/01/11 13:16,1.45,14587,United Kingdom
540953,2,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,0.65,14587,United Kingdom
540953,1,12/01/11 13:16,0.65,14587,United Kingdom
540953,1,12/01/11 13:16,0.65,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,2,12/01/11 13:16,2.95,14587,United Kingdom
540953,1,12/01/11 13:16,2.95,14587,United Kingdom
540953,2,12/01/11 13:16,0.29,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.65,14587,United Kingdom
540953,1,12/01/11 13:16,1.65,14587,United Kingdom
540953,1,12/01/11 13:16,1.65,14587,United Kingdom
540953,1,12/01/11 13:16,1.65,14587,United Kingdom
540953,2,12/01/11 13:16,1.25,14587,United Kingdom
540953,2,12/01/11 13:16,1.25,14587,United Kingdom
540953,2,12/01/11 13:16,4.25,14587,United Kingdom
540953,1,12/01/11 13:16,2.95,14587,United Kingdom
540953,2,12/01/11 13:16,0.42,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,3.95,14587,United Kingdom
540953,1,12/01/11 13:16,2.1,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,2,12/01/11 13:16,0.65,14587,United Kingdom
540953,2,12/01/11 13:16,2.95,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,0.55,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,2.95,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,1.25,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,2.95,14587,United Kingdom
540953,1,12/01/11 13:16,2.1,14587,United Kingdom
540953,2,12/01/11 13:16,0.42,14587,United Kingdom
540953,2,12/01/11 13:16,0.85,14587,United Kingdom
540953,1,12/01/11 13:16,3.75,14587,United Kingdom
540953,1,12/01/11 13:16,2.95,14587,United Kingdom
540953,1,12/01/11 13:16,2.55,14587,United Kingdom
540953,1,12/01/11 13:16,0.65,14587,United Kingdom
540953,2,12/01/11 13:16,1.65,14587,United Kingdom
540953,36,12/01/11 13:16,0.21,14587,United Kingdom
540953,2,12/01/11 13:16,3.25,14587,United Kingdom
540953,2,12/01/11 13:16,3.25,14587,United Kingdom
540954,1,12/01/11 13:19,1.95,14606,United Kingdom
540954,2,12/01/11 13:19,16.95,14606,United Kingdom
540954,4,12/01/11 13:19,2.1,14606,United Kingdom
